,pospair,negpair
17836,*MOT: what shall we have for tea tomorrow ?	*CHI: I don't know .,*MOT: what shall we have for tea tomorrow ?	*CHI: I want to .
17837,*MOT: what's your Fifi magazine doing there ?	*CHI: I don't know .,*MOT: what's your Fifi magazine doing there ?	*CHI: fifty and two .
17838,*MOT: what you singing ?	*CHI: The pumpkins song .,*MOT: what you singing ?	*CHI: how about boxes ?
17839,*MOT: what are they ?	*CHI: they're new ones .,*MOT: what are they ?	*CHI: where's a pillow ?
17840,*MOT: why you talking like that ?	*CHI: because I'm ill .,*MOT: why you talking like that ?	*CHI: over ground go .
17841,*MOT: what do they do ?	*CHI: shout at me .,*MOT: what do they do ?	*CHI: purple and pink .
17842,*MOT: do you remember what you had to do in cheerleading ?	*CHI: I don't know .,*MOT: do you remember what you had to do in cheerleading ?	*CHI: and then a .
17843,*MOT: what are you doing ?	*CHI: I'm having my medicine .,*MOT: what are you doing ?	*CHI: we be right back .
17844,*MOT: how do you know it's a microphone ?	*CHI: because it is .,*MOT: how do you know it's a microphone ?	*CHI: you turn it .
17845,*MOT: what's your secret ?	*CHI: I'm not telling it .,*MOT: what's your secret ?	*CHI: and elves and shoemaker .
17846,*MOT: has anybody else got hair like you and Miss pwww ?	*CHI: xxx such a xxx .,*MOT: has anybody else got hair like you and Miss pwww ?	*CHI: I not finish yet .
17847,*MOT: or are you going to brush your teeth first ?	*CHI: and then tidy the mess up .,*MOT: or are you going to brush your teeth first ?	*CHI: and the train go underneath it .
17848,*MOT: and do you not like people wanting to play with you ?	*CHI: they just say .,*MOT: and do you not like people wanting to play with you ?	*CHI: let me see .
17849,*MOT: what's that dog say ?	*CHI: he is laying down .,*MOT: what's that dog say ?	*CHI: don't get on it ?
17850,"*MOT: the fire engine ?	*CHI: no , no .",*MOT: the fire engine ?	*CHI: I will not .
17851,"*MOT: you shaking your head ?	*CHI: shake , shake .",*MOT: you shaking your head ?	*CHI: Ferf the Derf .
17852,"*MOT: shake shake shake ?	*CHI: pig , pig .",*MOT: shake shake shake ?	*CHI: yyy yyy yyy .
17853,"*MOT: well , come here , I'll show you .	*CHI: where the elephant ?","*MOT: well , come here , I'll show you .	*CHI: okay good morning ."
17854,*MOT: what do you want ?	*CHI: Kit and Tom .,*MOT: what do you want ?	*CHI: it flew open .
17855,"*MOT: what do you want ?	*CHI: yeah , I .",*MOT: what do you want ?	*CHI: ya ya ya .
17856,"*MOT: is the bunny still sleeping ?	*CHI: he , he , he , he want a tissue .",*MOT: is the bunny still sleeping ?	*CHI: when we nearly came back I was holding the dogga .
17857,*MOT: what are you doing ?	*CHI: that's a dunking .,*MOT: what are you doing ?	*CHI: Thomas doing now ?
17858,*MOT: what about this ?	*CHI: on the back .,*MOT: what about this ?	*CHI: to be quiet .
17859,*MOT: that man's trespassing on our private property .	*CHI: he wasn't though was he ?,*MOT: that man's trespassing on our private property .	*CHI: I want some more botbot .
17860,*MOT: I don't know how many days Jonathan .	*CHI: can't you remember ?,*MOT: I don't know how many days Jonathan .	*CHI: one two three .
17861,*MOT: ya want to put other animals in ?	*CHI: hey a banana !,*MOT: ya want to put other animals in ?	*CHI: who's that called ?
17862,*MOT: those look like beets to me .	*CHI: oh oh oh oh !,*MOT: those look like beets to me .	*CHI: yeah a too big .
17863,*MOT: had a good time with Swww at Swww's house ?	*CHI: here you go .,*MOT: had a good time with Swww at Swww's house ?	*CHI: I want water .
17864,"*MOT: what's the matter , Darling ?	*CHI: I just checking something .","*MOT: what's the matter , Darling ?	*CHI: I long arm too ."
17865,*MOT: do you want to put him on ?	*CHI: seesaw Margery Daw .,*MOT: do you want to put him on ?	*CHI: where another book ?
17866,*MOT: it says the very hungry caterpillar .	*CHI: yeah he wants to be a butterfly !,*MOT: it says the very hungry caterpillar .	*CHI: ah this one is for the mummy .
17867,*MOT: on and on they flew up and up above the clouds past millions of stars until at last they landed on the moon .	*CHI: www look mommy !,*MOT: on and on they flew up and up above the clouds past millions of stars until at last they landed on the moon .	*CHI: and the sheep .
17868,*MOT: it's kind of boring said baby bear should we have a picnic ?	*CHI: he looks funny that way .,*MOT: it's kind of boring said baby bear should we have a picnic ?	*CHI: thank you for my delivery ?
17869,*MOT: and it said Giselle was going as a ballerina .	*CHI: oh I guess so !,*MOT: and it said Giselle was going as a ballerina .	*CHI: that's a lolly pop .
17870,*MOT: remember when Winnie the Pooh held on to his balloon ?	*CHI: uhhuh it was big .,*MOT: remember when Winnie the Pooh held on to his balloon ?	*CHI: this one is tricky .
17871,*MOT: can if you want .	*CHI: what are these for ?,*MOT: can if you want .	*CHI: I like hot choc .
17872,*MOT: look at that camera .	*CHI: what is it doing ?,*MOT: look at that camera .	*CHI: where's the other bridge ?
17873,"*MOT: what do you want ?	*CHI: the one all the way far , far away .",*MOT: what do you want ?	*CHI: I don't know how to stick them in there .
17874,*MOT: where is it ?	*CHI: it's right here .,*MOT: where is it ?	*CHI: and his whistle .
17875,*MOT: what's he do ?	*CHI: jump out of carriage .,*MOT: what's he do ?	*CHI: this is a shoe .
17876,*MOT: it's following you .	*CHI: where is it ?,*MOT: it's following you .	*CHI: it's all out .
17877,*MOT: why are you doing that ?	*CHI: because she has a cut .,*MOT: why are you doing that ?	*CHI: let's nick all the animals .
17878,*MOT: what do you need ?	*CHI: oh cute cute cute .,*MOT: what do you need ?	*CHI: look a jigsaw puzzle .
17879,*MOT: isn't that pretty ?	*CHI: a ride girl .,*MOT: isn't that pretty ?	*CHI: sorry for sorry .
17880,*MOT: isn't that pretty ?	*CHI: I want to toy .,*MOT: isn't that pretty ?	*CHI: he playing a piano .
17881,*MOT: what are you going to let Kalie have ?	*CHI: dee dee dee dee .,*MOT: what are you going to let Kalie have ?	*CHI: I'm a trump Thomas .
17882,*MOT: it's called a my little pony isn't it ?	*CHI: oh oh oh .,*MOT: it's called a my little pony isn't it ?	*CHI: don't want to .
17883,*MOT: is that what it says ?	*CHI: here Mickey Mouse .,*MOT: is that what it says ?	*CHI: don't want to .
17884,*MOT: the horsie's going to eat with them ?	*CHI: em yum yum .,*MOT: the horsie's going to eat with them ?	*CHI: wheel the trolley .
17885,*MOT: where you going to put her at ?	*CHI: I need a plate .,*MOT: where you going to put her at ?	*CHI: yes cause it hurts .
17886,*MOT: and what is he doing ?	*CHI: tying Sis up .,*MOT: and what is he doing ?	*CHI: I had fish .
17887,*MOT: what do you want to bring down ?	*CHI: I got Fat Controller in the box .,*MOT: what do you want to bring down ?	*CHI: I'm not going to take it off .
17888,*MOT: what're you going to do with them now ?	*CHI: and Thomas is a Tank Engine .,*MOT: what're you going to do with them now ?	*CHI: wait this can be the nose .
17889,*MOT: what's he going to say to him ?	*CHI: you're clever engine .,"*MOT: what's he going to say to him ?	*CHI: look , pig ."
17890,*MOT: he's going to go backwards ?	*CHI: I slow down .,*MOT: he's going to go backwards ?	*CHI: I don't know .
17891,*MOT: what can you see ?	*CHI: it's Percy up there .,*MOT: what can you see ?	*CHI: here my name back .
17892,*MOT: what's that one ?	*CHI: it's a bird .,*MOT: what's that one ?	*CHI: all by yourself ?
17893,*MOT: shall Mummy give you a big hug instead ?	*CHI: he want to come here .,*MOT: shall Mummy give you a big hug instead ?	*CHI: don't I look like her ?
17894,*MOT: are you getting everything out ?	*CHI: a big pig .,*MOT: are you getting everything out ?	*CHI: oh her fingers .
17895,"*MOT: that's a door , is it ?	*CHI: and the cars go up .","*MOT: that's a door , is it ?	*CHI: do you like the cream ?"
17896,"*MOT: that's not Tiggy anyway , is it ?	*CHI: Tiggy's too big .","*MOT: that's not Tiggy anyway , is it ?	*CHI: I want the ."
17897,"*MOT: where've you got that from , Carl ?	*CHI: he's Mister Tired .","*MOT: where've you got that from , Carl ?	*CHI: me on there ."
17898,*MOT: you have to share now Brittany .	*CHI: man go fast ?,*MOT: you have to share now Brittany .	*CHI: now it's done .
17899,*MOT: yall share now .	*CHI: where's the mailman at ?,*MOT: yall share now .	*CHI: I'm getting this bit .
17900,*MOT: it's called a slinky .	*CHI: Mama what's that ?,*MOT: it's called a slinky .	*CHI: I'm evil witch .
17901,*MOT: well you don't have to holler .	*CHI: where he go ?,*MOT: well you don't have to holler .	*CHI: read this mummie .
17902,"*MOT: just these type of bricks ?	*CHI: not the , no , no more .",*MOT: just these type of bricks ?	*CHI: but I want to go look sweeties .
17903,*MOT: did you go on an airplane ?	*CHI: I think we didn't .,*MOT: did you go on an airplane ?	*CHI: Winnie the Pooh puzzle .
17904,"*MOT: what did we have to do at the airport ?	*CHI: , put our shoes off .",*MOT: what did we have to do at the airport ?	*CHI: when you was a baby ?
17905,"*MOT: and granddad yep that's right .	*CHI: where , where can the helicopter land ?",*MOT: and granddad yep that's right .	*CHI: and two fingers and a one hand .
17906,*MOT: I'll show you look .	*CHI: where's the h for Henry ?,"*MOT: I'll show you look .	*CHI: do , do this page ."
17907,*MOT: so we can see what we're doing ?	*CHI: mom it's landing on the road .,*MOT: so we can see what we're doing ?	*CHI: I want one of these on .
17908,*MOT: what should we do ?	*CHI: let's build a tower .,*MOT: what should we do ?	*CHI: want to show Daddy .
17909,"*MOT: do you want it back ?	*CHI: we , lets play with that .",*MOT: do you want it back ?	*CHI: where's the driving seat of yours ?
17910,*MOT: who is on the roof ?	*CHI: put him back in there .,*MOT: who is on the roof ?	*CHI: he jump up the house .
17911,*MOT: what do you mean ?	*CHI: something like a train .,*MOT: what do you mean ?	*CHI: what do elephants do ?
17912,*MOT: how come the mommy doesn't go outside ?	*CHI: because it's raining .,*MOT: how come the mommy doesn't go outside ?	*CHI: on that one .
17913,*MOT: what are you going to have ?	*CHI: I want play with these .,*MOT: what are you going to have ?	*CHI: what does inside here do ?
17914,"*MOT: are you going to cook some eggs ?	*CHI: no, I'm not .",*MOT: are you going to cook some eggs ?	*CHI: maybe it's juggling .
17915,*MOT: what can you say ?	*CHI: I'm going to go over here .,*MOT: what can you say ?	*CHI: I need a big quick stir .
17916,"*MOT: what's your favorite one, buddy ?	*CHI: I want this .","*MOT: what's your favorite one, buddy ?	*CHI: asc my bike ."
17917,*MOT: oh calm down Malfoy .	*CHI: can I make a tower there ?,*MOT: oh calm down Malfoy .	*CHI: I can see it behind there .
17918,*MOT: why do you like crashing ?	*CHI: make a teacup house .,*MOT: why do you like crashing ?	*CHI: happy birthday to you .
17919,"*MOT: in the , in the box please .	*CHI: are we going to go home Mommy ?","*MOT: in the , in the box please .	*CHI: I'm going to show Daddy my new ."
17920,"*MOT: how did you do that , darling ?	*CHI: it's the swimming pool .","*MOT: how did you do that , darling ?	*CHI: is it her cat ?"
17921,"*MOT: what do you drink at school , darling ?	*CHI: a biscuit and juice .","*MOT: what do you drink at school , darling ?	*CHI: a shoe on it ."
17922,*MOT: .. what did you eat in school today ?	*CHI: I don't know .,*MOT: .. what did you eat in school today ?	*CHI: think I don't .
17923,*MOT: what did you eat for breakfast ?	*CHI: I don't know .,*MOT: what did you eat for breakfast ?	*CHI: here's my school !
17924,*MOT: .. what else ?	*CHI: I was looking in that thing .,*MOT: .. what else ?	*CHI: are we going in my room ?
17925,*MOT: no more dressing no !	*CHI: on my meat .,*MOT: no more dressing no !	*CHI: a happy pumpkin .
17926,*MOT: why is he bad ?	*CHI: because he's not .,*MOT: why is he bad ?	*CHI: lots of parcels .
17927,*MOT: who did you play with ?	*CHI: fish and mish .,*MOT: who did you play with ?	*CHI: where's the string ?
17928,*MOT: do you like them ?	*CHI: has got this on it .,*MOT: do you like them ?	*CHI: hey I don't have pocket .
17929,"*MOT: what , darling ?	*CHI: I'm doing a painting .","*MOT: what , darling ?	*CHI: what's she doing here ?"
17930,*MOT: very high for you though .	*CHI: when I a big girl ?,*MOT: very high for you though .	*CHI: a bicycle with his pedals .
17931,*MOT: hey what do you say ?	*CHI: my name's Eleanor .,*MOT: hey what do you say ?	*CHI: at her house .
17932,*MOT: they were dangerous so we thought we can't have them in the box and so I put them somewhere safe and I can't remember where .	*CHI: is it wet ?,*MOT: they were dangerous so we thought we can't have them in the box and so I put them somewhere safe and I can't remember where .	*CHI: a big one .
17933,*MOT: are you eating my lunch ?	*CHI: I'm talking with mouth chewed up .,*MOT: are you eating my lunch ?	*CHI: but I don't know about pirates .
17934,*MOT: where's that coming from ?	*CHI: a fire engine .,*MOT: where's that coming from ?	*CHI: here's some fish .
17935,*MOT: what is that ?	*CHI: it's a hand .,"*MOT: what is that ?	*CHI: no, she is ."
17936,*MOT: what else do we have ?	*CHI: here's another hand that goes here .,*MOT: what else do we have ?	*CHI: it was a little very quiet .
17937,*MOT: how about her ears ?	*CHI: they're not in here .,*MOT: how about her ears ?	*CHI: mm big like that .
17938,*MOT: what's the matter honey ?	*CHI: they're in here .,*MOT: what's the matter honey ?	*CHI: Karen and Nonna .
17939,*MOT: what kind of games did you play today ?	*CHI: I paint at school .,*MOT: what kind of games did you play today ?	*CHI: I want a bandage .
17940,*MOT: what did you tell her ?	*CHI: I said two nine three four one o seven .,*MOT: what did you tell her ?	*CHI: it was brown and one of them was black .
17941,*MOT: oh you did huh ?	*CHI: yeah I didn't know that .,*MOT: oh you did huh ?	*CHI: I make that purple home .
17942,*MOT: just read and play games ?	*CHI: yeah we played puzzles .,*MOT: just read and play games ?	*CHI: I love my Helen .
17943,*MOT: here you go boop .	*CHI: I got your hat !,"*MOT: here you go boop .	*CHI: no , don't touch ."
17944,*MOT: wait a minute all this giggling ain't going to get us nowhere where's the kiss ?	*CHI: I gave you one .,*MOT: wait a minute all this giggling ain't going to get us nowhere where's the kiss ?	*CHI: but I'm getting something .
17945,*MOT: where did you get this bag from ?	*CHI: I got it form Florida .,*MOT: where did you get this bag from ?	*CHI: I like a square one .
17946,*MOT: where have they gone ?	*CHI: I stick them .,*MOT: where have they gone ?	*CHI: oh look he's .
